Arrival Time,Total Time,Time in System,Rx HWQ Time,SWQ Time,Tx HWQ Time,Request Service Time,Preempt Count,Steal Count,Original Queue,Total Queue Length,Queue Checks,Requeue Wait Time
551340,5520,5439,300,140,82,5000,0,0,None,None,0,0
552837,5483,5402,263,140,82,5000,0,0,None,None,0,0
557877,5503,5422,283,140,82,5000,0,0,None,None,0,0
562366,5474,5393,254,140,82,5000,0,0,None,None,0,0
564303,5497,5416,277,140,82,5000,0,0,None,None,0,0
565830,5530,5389,250,140,142,5000,0,0,None,None,0,0
568957,5563,5422,283,140,142,5000,0,0,None,None,0,0
579673,5507,5386,247,140,122,5000,0,0,None,None,0,0
582128,5512,5431,292,140,82,5000,0,0,None,None,0,0
588440,5560,5439,300,140,122,5000,0,0,None,None,0,0
589342,5518,5437,298,140,82,5000,0,0,None,None,0,0
598422,5698,5377,238,140,322,5000,0,0,None,None,0,0
599633,5447,5366,227,140,82,5000,0,0,None,None,0,0
601047,5493,5352,213,140,142,5000,0,0,None,None,0,0
603714,5486,5385,246,140,102,5000,0,0,None,None,0,0
604047,5513,5412,273,140,102,5000,0,0,None,None,0,0
607217,5503,5362,223,140,142,5000,0,0,None,None,0,0
607766,5614,5413,274,140,202,5000,0,0,None,None,0,0
612938,5502,5421,282,140,82,5000,0,0,None,None,0,0
616724,5476,5395,256,140,82,5000,0,0,None,None,0,0
622294,5466,5345,206,140,122,5000,0,0,None,None,0,0
622376,5644,5563,424,140,82,5000,0,0,None,None,0,0
632947,5533,5412,273,140,122,5000,0,0,None,None,0,0
633908,5432,5351,212,140,82,5000,0,0,None,None,0,0
638861,5439,5358,219,140,82,5000,0,0,None,None,0,0
641344,5516,5435,296,140,82,5000,0,0,None,None,0,0
641796,5524,5383,244,140,142,5000,0,0,None,None,0,0
647206,5574,5453,314,140,122,5000,0,0,None,None,0,0
648720,5520,5439,300,140,82,5000,0,0,None,None,0,0
649769,5531,5390,251,140,142,5000,0,0,None,None,0,0
649815,5645,5544,405,140,102,5000,0,0,None,None,0,0
649968,5752,5691,552,140,62,5000,0,0,None,None,0,0
650587,5493,5372,233,140,122,5000,0,0,None,None,0,0
651404,5436,5355,216,140,82,5000,0,0,None,None,0,0
651764,5536,5395,256,140,142,5000,0,0,None,None,0,0
655602,5558,5457,318,140,102,5000,0,0,None,None,0,0
657644,5476,5395,256,140,82,5000,0,0,None,None,0,0
660717,5563,5422,283,140,142,5000,0,0,None,None,0,0
661042,5598,5457,318,140,142,5000,0,0,None,None,0,0
661673,5727,5426,287,140,302,5000,0,0,None,None,0,0
667014,5446,5365,226,140,82,5000,0,0,None,None,0,0
669498,5422,5341,202,140,82,5000,0,0,None,None,0,0
676048,5532,5411,272,140,122,5000,0,0,None,None,0,0
685032,5508,5387,248,140,122,5000,0,0,None,None,0,0
685312,5488,5407,268,140,82,5000,0,0,None,None,0,0
685558,5602,5461,322,140,142,5000,0,0,None,None,0,0
687932,5488,5387,248,140,102,5000,0,0,None,None,0,0
689645,5435,5374,235,140,62,5000,0,0,None,None,0,0
691186,5554,5413,274,140,142,5000,0,0,None,None,0,0
692330,5470,5369,230,140,102,5000,0,0,None,None,0,0
694334,5526,5425,286,140,102,5000,0,0,None,None,0,0
695536,5484,5383,244,140,102,5000,0,0,None,None,0,0
697166,5514,5413,274,140,102,5000,0,0,None,None,0,0
697994,5446,5345,206,140,102,5000,0,0,None,None,0,0
698967,5433,5372,233,140,62,5000,0,0,None,None,0,0
703650,5510,5429,290,140,82,5000,0,0,None,None,0,0
704272,5548,5467,328,140,82,5000,0,0,None,None,0,0
705041,5539,5398,259,140,142,5000,0,0,None,None,0,0
706166,5474,5373,234,140,102,5000,0,0,None,None,0,0
708204,5496,5435,296,140,62,5000,0,0,None,None,0,0
708638,5522,5401,262,140,122,5000,0,0,None,None,0,0
709877,5443,5382,243,140,62,5000,0,0,None,None,0,0
716249,5531,5410,271,140,122,5000,0,0,None,None,0,0
721083,5457,5376,237,140,82,5000,0,0,None,None,0,0
724818,5482,5401,262,140,82,5000,0,0,None,None,0,0
728176,5484,5403,264,140,82,5000,0,0,None,None,0,0
737298,5522,5401,262,140,122,5000,0,0,None,None,0,0
739906,5574,5393,254,140,182,5000,0,0,None,None,0,0
741072,5568,5427,288,140,142,5000,0,0,None,None,0,0
743332,5568,5427,288,140,142,5000,0,0,None,None,0,0
745050,5510,5409,270,140,102,5000,0,0,None,None,0,0
752477,5543,5422,283,140,122,5000,0,0,None,None,0,0
753785,5495,5414,275,140,82,5000,0,0,None,None,0,0
755184,5556,5415,276,140,142,5000,0,0,None,None,0,0
763657,5543,5422,283,140,122,5000,0,0,None,None,0,0
769818,5542,5421,282,140,122,5000,0,0,None,None,0,0
770037,5583,5502,363,140,82,5000,0,0,None,None,0,0
776594,5486,5365,226,140,122,5000,0,0,None,None,0,0
778224,5516,5435,296,140,82,5000,0,0,None,None,0,0
779133,5567,5426,287,140,142,5000,0,0,None,None,0,0
779340,5820,5519,380,140,302,5000,0,0,None,None,0,0
784711,5509,5428,289,140,82,5000,0,0,None,None,0,0
789679,5501,5420,281,140,82,5000,0,0,None,None,0,0
790376,5664,5383,244,140,282,5000,0,0,None,None,0,0
790464,5736,5595,456,140,142,5000,0,0,None,None,0,0
793285,5475,5374,235,140,102,5000,0,0,None,None,0,0
795594,5526,5425,286,140,102,5000,0,0,None,None,0,0
800673,5507,5426,287,140,82,5000,0,0,None,None,0,0
804269,5471,5390,251,140,82,5000,0,0,None,None,0,0
807975,5425,5344,205,140,82,5000,0,0,None,None,0,0
812995,5565,5384,245,140,182,5000,0,0,None,None,0,0
814797,5423,5342,203,140,82,5000,0,0,None,None,0,0
818173,5507,5366,227,140,142,5000,0,0,None,None,0,0
820365,5475,5394,255,140,82,5000,0,0,None,None,0,0
821095,5505,5364,225,140,142,5000,0,0,None,None,0,0
822423,5537,5436,297,140,102,5000,0,0,None,None,0,0
834857,5463,5342,203,140,122,5000,0,0,None,None,0,0
841779,5501,5380,241,140,122,5000,0,0,None,None,0,0
848097,5543,5422,283,140,122,5000,0,0,None,None,0,0
852319,5481,5400,261,140,82,5000,0,0,None,None,0,0
860997,5463,5342,203,140,122,5000,0,0,None,None,0,0
865791,5429,5348,209,140,82,5000,0,0,None,None,0,0
871772,5508,5387,248,140,122,5000,0,0,None,None,0,0
874575,5565,5384,245,140,182,5000,0,0,None,None,0,0
879699,5501,5420,281,140,82,5000,0,0,None,None,0,0
880439,5421,5340,201,140,82,5000,0,0,None,None,0,0
881967,5553,5412,273,140,142,5000,0,0,None,None,0,0
882702,5478,5377,238,140,102,5000,0,0,None,None,0,0
883791,5449,5388,249,140,62,5000,0,0,None,None,0,0
884345,5655,5434,295,140,222,5000,0,0,None,None,0,0
886013,5447,5386,247,140,62,5000,0,0,None,None,0,0
886093,5727,5606,467,140,122,5000,0,0,None,None,0,0
889605,5475,5374,235,140,102,5000,0,0,None,None,0,0
890028,5512,5411,272,140,102,5000,0,0,None,None,0,0
890977,5423,5362,223,140,62,5000,0,0,None,None,0,0
892063,5497,5396,257,140,102,5000,0,0,None,None,0,0
892509,5411,5350,211,140,62,5000,0,0,None,None,0,0
898679,5501,5380,241,140,122,5000,0,0,None,None,0,0
909136,5504,5383,244,140,122,5000,0,0,None,None,0,0
909726,5474,5393,254,140,82,5000,0,0,None,None,0,0
910126,5534,5393,254,140,142,5000,0,0,None,None,0,0
912668,5452,5351,212,140,102,5000,0,0,None,None,0,0
913774,5406,5345,206,140,62,5000,0,0,None,None,0,0
914180,5560,5439,300,140,122,5000,0,0,None,None,0,0
916520,5480,5379,240,140,102,5000,0,0,None,None,0,0
916985,5475,5414,275,140,62,5000,0,0,None,None,0,0
926865,5555,5434,295,140,122,5000,0,0,None,None,0,0
927269,5511,5430,291,140,82,5000,0,0,None,None,0,0
932270,5570,5489,350,140,82,5000,0,0,None,None,0,0
932529,5671,5590,451,140,82,5000,0,0,None,None,0,0
933857,5503,5362,223,140,142,5000,0,0,None,None,0,0
936044,5476,5375,236,140,102,5000,0,0,None,None,0,0
945512,5468,5347,208,140,122,5000,0,0,None,None,0,0
953636,5504,5383,244,140,122,5000,0,0,None,None,0,0
954836,5464,5383,244,140,82,5000,0,0,None,None,0,0
958169,5491,5350,211,140,142,5000,0,0,None,None,0,0
961008,5512,5431,292,140,82,5000,0,0,None,None,0,0
963521,5559,5478,339,140,82,5000,0,0,None,None,0,0
982126,5614,5393,254,140,222,5000,0,0,None,None,0,0
983070,5530,5349,210,140,182,5000,0,0,None,None,0,0
987327,5533,5392,253,140,142,5000,0,0,None,None,0,0
987508,5712,5571,432,140,142,5000,0,0,None,None,0,0
987725,5755,5654,515,140,102,5000,0,0,None,None,0,0
988001,5639,5578,439,140,62,5000,0,0,None,None,0,0
990929,5471,5410,271,140,62,5000,0,0,None,None,0,0
996322,-996321,-996321,278,-1001598,1,5000,0,0,None,None,0,0
996522,-996521,-996521,378,-1001898,1,5000,0,0,None,None,0,0
999259,-999258,-999258,241,-1004498,1,5000,0,0,None,None,0,0
