Thread ID,Type,Busy Time,Task Time,Network Time,Preempt Time
0,496981,483121,0,0
1,262780,245000,0,0
2,112120,90000,0,0
3,57960,35000,0,0
4,33800,10000,0,0
5,28940,5000,0,0
6,29080,5000,0,0
7,29220,5000,0,0
8,24640,0,0,0
9,24640,0,0,0
10,24640,0,0,0
11,24640,0,0,0
12,24640,0,0,0
13,24640,0,0,0
14,24640,0,0,0
15,24640,0,0,0
