Thread ID,Type,Busy Time,Task Time,Network Time,Preempt Time
0,674581,655121,0,0
1,497641,472581,0,0
2,313040,280000,0,0
3,193640,155000,0,0
4,118120,75000,0,0
5,70780,25000,0,0
6,65920,20000,0,0
7,57040,10000,0,0
8,52320,5000,0,0
9,52460,5000,0,0
10,52600,5000,0,0
11,48020,0,0,0
12,48020,0,0,0
13,48020,0,0,0
14,48020,0,0,0
15,48020,0,0,0
