Arrival Time,Total Time,Time in System,Rx HWQ Time,SWQ Time,Tx HWQ Time,Request Service Time,Preempt Count,Steal Count,Original Queue,Total Queue Length,Queue Checks,Requeue Wait Time
412030,5490,5409,270,140,82,5000,0,0,None,None,0,0
414959,5421,5340,201,140,82,5000,0,0,None,None,0,0
418767,5473,5392,253,140,82,5000,0,0,None,None,0,0
423046,5454,5373,234,140,82,5000,0,0,None,None,0,0
427660,5500,5419,280,140,82,5000,0,0,None,None,0,0
428128,5492,5351,212,140,142,5000,0,0,None,None,0,0
430484,5496,5355,216,140,142,5000,0,0,None,None,0,0
431221,5519,5418,279,140,102,5000,0,0,None,None,0,0
431309,5691,5630,491,140,62,5000,0,0,None,None,0,0
432176,5584,5363,224,140,222,5000,0,0,None,None,0,0
432725,5495,5414,275,140,82,5000,0,0,None,None,0,0
435352,5528,5407,268,140,122,5000,0,0,None,None,0,0
435933,5607,5486,347,140,122,5000,0,0,None,None,0,0
437327,5473,5412,273,140,62,5000,0,0,None,None,0,0
441401,5559,5478,339,140,82,5000,0,0,None,None,0,0
442768,5552,5471,332,140,82,5000,0,0,None,None,0,0
447921,5459,5378,239,140,82,5000,0,0,None,None,0,0
452953,5487,5406,267,140,82,5000,0,0,None,None,0,0
454897,5503,5422,283,140,82,5000,0,0,None,None,0,0
456128,5532,5391,252,140,142,5000,0,0,None,None,0,0
458690,5530,5389,250,140,142,5000,0,0,None,None,0,0
463536,5444,5363,224,140,82,5000,0,0,None,None,0,0
467739,5501,5420,281,140,82,5000,0,0,None,None,0,0
473485,5515,5394,255,140,122,5000,0,0,None,None,0,0
474363,5497,5416,277,140,82,5000,0,0,None,None,0,0
474839,5481,5340,201,140,142,5000,0,0,None,None,0,0
486181,5499,5378,239,140,122,5000,0,0,None,None,0,0
487891,5449,5368,229,140,82,5000,0,0,None,None,0,0
489388,5512,5371,232,140,142,5000,0,0,None,None,0,0
490968,5492,5391,252,140,102,5000,0,0,None,None,0,0
492144,5476,5375,236,140,102,5000,0,0,None,None,0,0
495304,5576,5435,296,140,142,5000,0,0,None,None,0,0
496630,5510,5369,230,140,142,5000,0,0,None,None,0,0
498180,5520,5379,240,140,142,5000,0,0,None,None,0,0
502708,5452,5371,232,140,82,5000,0,0,None,None,0,0
509898,5522,5401,262,140,122,5000,0,0,None,None,0,0
511762,5518,5437,298,140,82,5000,0,0,None,None,0,0
512274,5566,5425,286,140,142,5000,0,0,None,None,0,0
513535,5465,5364,225,140,102,5000,0,0,None,None,0,0
520307,5553,5432,293,140,122,5000,0,0,None,None,0,0
520606,5514,5433,294,140,82,5000,0,0,None,None,0,0
524012,5568,5427,288,140,142,5000,0,0,None,None,0,0
527010,5430,5349,210,140,82,5000,0,0,None,None,0,0
528085,5515,5374,235,140,142,5000,0,0,None,None,0,0
532983,5477,5396,257,140,82,5000,0,0,None,None,0,0
535169,5451,5370,231,140,82,5000,0,0,None,None,0,0
536591,5489,5348,209,140,142,5000,0,0,None,None,0,0
536828,5512,5411,272,140,102,5000,0,0,None,None,0,0
539061,5539,5438,299,140,102,5000,0,0,None,None,0,0
541493,5467,5366,227,140,102,5000,0,0,None,None,0,0
542930,5490,5349,210,140,142,5000,0,0,None,None,0,0
549531,5549,5428,289,140,122,5000,0,0,None,None,0,0
551567,5473,5392,253,140,82,5000,0,0,None,None,0,0
553024,5576,5435,296,140,142,5000,0,0,None,None,0,0
554077,5483,5382,243,140,102,5000,0,0,None,None,0,0
554997,5523,5422,283,140,102,5000,0,0,None,None,0,0
560863,5517,5396,257,140,122,5000,0,0,None,None,0,0
561274,5466,5385,246,140,82,5000,0,0,None,None,0,0
561859,5541,5400,261,140,142,5000,0,0,None,None,0,0
561887,5673,5572,433,140,102,5000,0,0,None,None,0,0
564684,5436,5375,236,140,62,5000,0,0,None,None,0,0
567428,5552,5471,332,140,82,5000,0,0,None,None,0,0
576313,5527,5406,267,140,122,5000,0,0,None,None,0,0
578724,5476,5395,256,140,82,5000,0,0,None,None,0,0
578725,5835,5594,455,140,242,5000,0,0,None,None,0,0
580439,5481,5380,241,140,102,5000,0,0,None,None,0,0
581283,5497,5436,297,140,62,5000,0,0,None,None,0,0
584061,5579,5478,339,140,102,5000,0,0,None,None,0,0
587690,5510,5429,290,140,82,5000,0,0,None,None,0,0
590961,5499,5418,279,140,82,5000,0,0,None,None,0,0
591810,5510,5369,230,140,142,5000,0,0,None,None,0,0
597569,5511,5390,251,140,122,5000,0,0,None,None,0,0
599547,5493,5412,273,140,82,5000,0,0,None,None,0,0
600940,5760,5419,280,140,342,5000,0,0,None,None,0,0
603653,5507,5366,227,140,142,5000,0,0,None,None,0,0
603822,5598,5497,358,140,102,5000,0,0,None,None,0,0
603853,5727,5666,527,140,62,5000,0,0,None,None,0,0
606316,5424,5363,224,140,62,5000,0,0,None,None,0,0
609728,5472,5391,252,140,82,5000,0,0,None,None,0,0
611939,5421,5340,201,140,82,5000,0,0,None,None,0,0
613575,5645,5404,265,140,242,5000,0,0,None,None,0,0
618810,5470,5389,250,140,82,5000,0,0,None,None,0,0
620137,5503,5422,283,140,82,5000,0,0,None,None,0,0
620664,5636,5395,256,140,242,5000,0,0,None,None,0,0
620718,5582,5541,402,140,42,5000,0,0,None,None,0,0
622113,5447,5346,207,140,102,5000,0,0,None,None,0,0
622931,5489,5428,289,140,62,5000,0,0,None,None,0,0
623888,5492,5371,232,140,122,5000,0,0,None,None,0,0
625898,5442,5381,242,140,62,5000,0,0,None,None,0,0
627795,5505,5404,265,140,102,5000,0,0,None,None,0,0
628630,5530,5429,290,140,102,5000,0,0,None,None,0,0
632247,5873,5432,293,140,442,5000,0,0,None,None,0,0
633553,5527,5386,247,140,142,5000,0,0,None,None,0,0
635159,5481,5340,201,140,142,5000,0,0,None,None,0,0
637467,5533,5432,293,140,102,5000,0,0,None,None,0,0
637486,5674,5613,474,140,62,5000,0,0,None,None,0,0
644447,5473,5352,213,140,122,5000,0,0,None,None,0,0
652744,5536,5415,276,140,122,5000,0,0,None,None,0,0
652908,5632,5551,412,140,82,5000,0,0,None,None,0,0
657227,5573,5432,293,140,142,5000,0,0,None,None,0,0
659527,5433,5352,213,140,82,5000,0,0,None,None,0,0
660901,5519,5378,239,140,142,5000,0,0,None,None,0,0
664223,5557,5416,277,140,142,5000,0,0,None,None,0,0
671629,5511,5390,251,140,122,5000,0,0,None,None,0,0
675452,5648,5367,228,140,282,5000,0,0,None,None,0,0
676737,5523,5382,243,140,142,5000,0,0,None,None,0,0
677461,5559,5418,279,140,142,5000,0,0,None,None,0,0
679573,5507,5406,267,140,102,5000,0,0,None,None,0,0
680410,5430,5369,230,140,62,5000,0,0,None,None,0,0
680638,5562,5441,302,140,122,5000,0,0,None,None,0,0
683992,5468,5367,228,140,102,5000,0,0,None,None,0,0
684935,5585,5484,345,140,102,5000,0,0,None,None,0,0
687874,5506,5365,226,140,142,5000,0,0,None,None,0,0
688253,5487,5386,247,140,102,5000,0,0,None,None,0,0
689869,5531,5430,291,140,102,5000,0,0,None,None,0,0
691511,5449,5348,209,140,102,5000,0,0,None,None,0,0
691559,5861,5600,461,140,262,5000,0,0,None,None,0,0
695680,5700,5359,220,140,342,5000,0,0,None,None,0,0
697037,5503,5362,223,140,142,5000,0,0,None,None,0,0
697763,5537,5396,257,140,142,5000,0,0,None,None,0,0
700981,5479,5378,239,140,102,5000,0,0,None,None,0,0
703542,5478,5397,258,140,82,5000,0,0,None,None,0,0
707657,5423,5342,203,140,82,5000,0,0,None,None,0,0
709493,5447,5366,227,140,82,5000,0,0,None,None,0,0
716564,5536,5415,276,140,122,5000,0,0,None,None,0,0
728158,5502,5381,242,140,122,5000,0,0,None,None,0,0
730424,5496,5415,276,140,82,5000,0,0,None,None,0,0
730685,5595,5454,315,140,142,5000,0,0,None,None,0,0
731358,5482,5381,242,140,102,5000,0,0,None,None,0,0
738513,5487,5366,227,140,122,5000,0,0,None,None,0,0
748889,5471,5350,211,140,122,5000,0,0,None,None,0,0
757599,5521,5400,261,140,122,5000,0,0,None,None,0,0
761592,5488,5407,268,140,82,5000,0,0,None,None,0,0
765148,5492,5411,272,140,82,5000,0,0,None,None,0,0
765814,5486,5345,206,140,142,5000,0,0,None,None,0,0
772742,5518,5397,258,140,122,5000,0,0,None,None,0,0
773931,5489,5408,269,140,82,5000,0,0,None,None,0,0
775749,5531,5390,251,140,142,5000,0,0,None,None,0,0
776247,5493,5392,253,140,102,5000,0,0,None,None,0,0
777400,5500,5439,300,140,62,5000,0,0,None,None,0,0
778828,5432,5371,232,140,62,5000,0,0,None,None,0,0
784882,5538,5417,278,140,122,5000,0,0,None,None,0,0
787345,5435,5354,215,140,82,5000,0,0,None,None,0,0
788930,5710,5369,230,140,342,5000,0,0,None,None,0,0
790029,5471,5370,231,140,102,5000,0,0,None,None,0,0
794276,5484,5343,204,140,142,5000,0,0,None,None,0,0
798951,5469,5388,249,140,82,5000,0,0,None,None,0,0
811394,5486,5365,226,140,122,5000,0,0,None,None,0,0
819370,5470,5349,210,140,122,5000,0,0,None,None,0,0
824042,5458,5377,238,140,82,5000,0,0,None,None,0,0
828565,5495,5414,275,140,82,5000,0,0,None,None,0,0
831298,5422,5341,202,140,82,5000,0,0,None,None,0,0
839155,5525,5404,265,140,122,5000,0,0,None,None,0,0
843021,5519,5438,299,140,82,5000,0,0,None,None,0,0
845027,5473,5392,253,140,82,5000,0,0,None,None,0,0
846101,5559,5418,279,140,142,5000,0,0,None,None,0,0
849971,5549,5408,269,140,142,5000,0,0,None,None,0,0
855027,5453,5372,233,140,82,5000,0,0,None,None,0,0
855991,5449,5368,229,140,82,5000,0,0,None,None,0,0
861385,5615,5494,355,140,122,5000,0,0,None,None,0,0
868227,5533,5412,273,140,122,5000,0,0,None,None,0,0
876234,5486,5365,226,140,122,5000,0,0,None,None,0,0
887837,5543,5422,283,140,122,5000,0,0,None,None,0,0
889109,5431,5350,211,140,82,5000,0,0,None,None,0,0
889258,5642,5501,362,140,142,5000,0,0,None,None,0,0
890725,5535,5434,295,140,102,5000,0,0,None,None,0,0
893519,5501,5400,261,140,102,5000,0,0,None,None,0,0
895634,5546,5405,266,140,142,5000,0,0,None,None,0,0
900716,5424,5343,204,140,82,5000,0,0,None,None,0,0
902171,5429,5348,209,140,82,5000,0,0,None,None,0,0
902442,5518,5377,238,140,142,5000,0,0,None,None,0,0
905096,5524,5423,284,140,102,5000,0,0,None,None,0,0
908400,5480,5399,260,140,82,5000,0,0,None,None,0,0
915258,5482,5361,222,140,122,5000,0,0,None,None,0,0
922653,5747,5426,287,140,322,5000,0,0,None,None,0,0
924216,5444,5363,224,140,82,5000,0,0,None,None,0,0
927034,5486,5345,206,140,142,5000,0,0,None,None,0,0
927961,5519,5418,279,140,102,5000,0,0,None,None,0,0
930263,5577,5436,297,140,142,5000,0,0,None,None,0,0
935963,5537,5416,277,140,122,5000,0,0,None,None,0,0
938156,5504,5423,284,140,82,5000,0,0,None,None,0,0
938172,5748,5607,468,140,142,5000,0,0,None,None,0,0
941108,5472,5371,232,140,102,5000,0,0,None,None,0,0
941907,5533,5432,293,140,102,5000,0,0,None,None,0,0
953104,5496,5375,236,140,122,5000,0,0,None,None,0,0
953470,5490,5409,270,140,82,5000,0,0,None,None,0,0
953681,5639,5498,359,140,142,5000,0,0,None,None,0,0
953838,5642,5541,402,140,102,5000,0,0,None,None,0,0
955573,5467,5406,267,140,62,5000,0,0,None,None,0,0
956344,5556,5435,296,140,122,5000,0,0,None,None,0,0
956486,5674,5593,454,140,82,5000,0,0,None,None,0,0
956860,5660,5519,380,140,142,5000,0,0,None,None,0,0
961150,5530,5429,290,140,102,5000,0,0,None,None,0,0
964627,5513,5432,293,140,82,5000,0,0,None,None,0,0
971072,5528,5407,268,140,122,5000,0,0,None,None,0,0
971782,5478,5397,258,140,82,5000,0,0,None,None,0,0
979918,5502,5381,242,140,122,5000,0,0,None,None,0,0
983840,5440,5359,220,140,82,5000,0,0,None,None,0,0
992698,5542,5421,282,140,122,5000,0,0,None,None,0,0
997021,-997020,-997020,259,-1002278,1,5000,0,0,None,None,0,0
999483,-999482,-999482,257,-1004738,1,5000,0,0,None,None,0,0
