Arrival Time,Total Time,Time in System,Rx HWQ Time,SWQ Time,Tx HWQ Time,Request Service Time,Preempt Count,Steal Count,Original Queue,Total Queue Length,Queue Checks,Requeue Wait Time
165419,5481,5340,201,140,142,5000,0,0,None,None,0,0
174499,5461,5340,201,140,122,5000,0,0,None,None,0,0
180648,5472,5351,212,140,122,5000,0,0,None,None,0,0
180882,5498,5417,278,140,82,5000,0,0,None,None,0,0
182428,5512,5371,232,140,142,5000,0,0,None,None,0,0
188332,5468,5347,208,140,122,5000,0,0,None,None,0,0
198578,5482,5361,222,140,122,5000,0,0,None,None,0,0
206307,5513,5392,253,140,122,5000,0,0,None,None,0,0
211223,5657,5376,237,140,282,5000,0,0,None,None,0,0
213328,5512,5431,292,140,82,5000,0,0,None,None,0,0
214701,5499,5358,219,140,142,5000,0,0,None,None,0,0
215210,5450,5349,210,140,102,5000,0,0,None,None,0,0
216470,5450,5389,250,140,62,5000,0,0,None,None,0,0
222127,5553,5432,293,140,122,5000,0,0,None,None,0,0
225318,5522,5341,202,140,182,5000,0,0,None,None,0,0
230463,5437,5356,217,140,82,5000,0,0,None,None,0,0
231243,5517,5436,297,140,82,5000,0,0,None,None,0,0
236338,5482,5401,262,140,82,5000,0,0,None,None,0,0
238114,5466,5385,246,140,82,5000,0,0,None,None,0,0
247273,5467,5346,207,140,122,5000,0,0,None,None,0,0
250234,5466,5385,246,140,82,5000,0,0,None,None,0,0
252946,5514,5433,294,140,82,5000,0,0,None,None,0,0
256592,5428,5347,208,140,82,5000,0,0,None,None,0,0
259807,5473,5392,253,140,82,5000,0,0,None,None,0,0
262485,5455,5374,235,140,82,5000,0,0,None,None,0,0
263934,5566,5425,286,140,142,5000,0,0,None,None,0,0
269410,5550,5429,290,140,122,5000,0,0,None,None,0,0
271140,5480,5399,260,140,82,5000,0,0,None,None,0,0
277143,5537,5416,277,140,122,5000,0,0,None,None,0,0
277479,5461,5380,241,140,82,5000,0,0,None,None,0,0
279634,5566,5425,286,140,142,5000,0,0,None,None,0,0
279944,5516,5415,276,140,102,5000,0,0,None,None,0,0
280683,5637,5376,237,140,262,5000,0,0,None,None,0,0
282877,5503,5402,263,140,102,5000,0,0,None,None,0,0
283221,5519,5358,219,140,162,5000,0,0,None,None,0,0
285911,5489,5388,249,140,102,5000,0,0,None,None,0,0
288291,5569,5428,289,140,142,5000,0,0,None,None,0,0
290391,5529,5388,249,140,142,5000,0,0,None,None,0,0
291686,5494,5353,214,140,142,5000,0,0,None,None,0,0
301658,5482,5361,222,140,122,5000,0,0,None,None,0,0
302851,5549,5368,229,140,182,5000,0,0,None,None,0,0
302856,5704,5563,424,140,142,5000,0,0,None,None,0,0
307755,5565,5424,285,140,142,5000,0,0,None,None,0,0
307773,5707,5606,467,140,102,5000,0,0,None,None,0,0
308591,5549,5408,269,140,142,5000,0,0,None,None,0,0
312670,5530,5429,290,140,102,5000,0,0,None,None,0,0
314857,5503,5422,283,140,82,5000,0,0,None,None,0,0
318853,5467,5386,247,140,82,5000,0,0,None,None,0,0
319553,5627,5386,247,140,242,5000,0,0,None,None,0,0
324759,5481,5400,261,140,82,5000,0,0,None,None,0,0
324955,5645,5564,425,140,82,5000,0,0,None,None,0,0
327847,5613,5372,233,140,242,5000,0,0,None,None,0,0
327898,5722,5621,482,140,102,5000,0,0,None,None,0,0
331212,5568,5427,288,140,142,5000,0,0,None,None,0,0
332303,5537,5436,297,140,102,5000,0,0,None,None,0,0
332737,5463,5402,263,140,62,5000,0,0,None,None,0,0
332969,5591,5470,331,140,122,5000,0,0,None,None,0,0
339697,5523,5402,263,140,122,5000,0,0,None,None,0,0
340931,5449,5368,229,140,82,5000,0,0,None,None,0,0
343045,5495,5354,215,140,142,5000,0,0,None,None,0,0
346244,5556,5475,336,140,82,5000,0,0,None,None,0,0
348819,5441,5360,221,140,82,5000,0,0,None,None,0,0
351333,5487,5346,207,140,142,5000,0,0,None,None,0,0
352468,5612,5371,232,140,242,5000,0,0,None,None,0,0
355203,5537,5396,257,140,142,5000,0,0,None,None,0,0
357642,5558,5417,278,140,142,5000,0,0,None,None,0,0
358368,5492,5351,212,140,142,5000,0,0,None,None,0,0
362675,5545,5404,265,140,142,5000,0,0,None,None,0,0
372888,5492,5371,232,140,122,5000,0,0,None,None,0,0
374689,5451,5370,231,140,82,5000,0,0,None,None,0,0
375837,5563,5422,283,140,142,5000,0,0,None,None,0,0
382080,5480,5359,220,140,122,5000,0,0,None,None,0,0
383375,5445,5364,225,140,82,5000,0,0,None,None,0,0
395345,5735,5414,275,140,322,5000,0,0,None,None,0,0
395556,5524,5503,364,140,22,5000,0,0,None,None,0,0
396337,5603,5422,283,140,182,5000,0,0,None,None,0,0
400348,5552,5411,272,140,142,5000,0,0,None,None,0,0
400683,5477,5376,237,140,102,5000,0,0,None,None,0,0
401563,5457,5356,217,140,102,5000,0,0,None,None,0,0
403444,5536,5435,296,140,102,5000,0,0,None,None,0,0
406188,5552,5411,272,140,142,5000,0,0,None,None,0,0
407668,5532,5391,252,140,142,5000,0,0,None,None,0,0
415809,5651,5430,291,140,222,5000,0,0,None,None,0,0
420842,5708,5397,258,140,312,5000,0,0,None,None,0,0
420861,5689,5578,439,140,112,5000,0,0,None,None,0,0
421293,5617,5506,367,140,112,5000,0,0,None,None,0,0
423982,5488,5417,278,140,72,5000,0,0,None,None,0,0
425874,5786,5425,286,140,362,5000,0,0,None,None,0,0
425875,5785,5504,485,20,282,5000,0,0,None,None,0,0
426892,5528,5457,318,140,72,5000,0,0,None,None,0,0
431245,5435,5364,225,140,72,5000,0,0,None,None,0,0
431439,5701,5560,421,140,142,5000,0,0,None,None,0,0
434210,5490,5349,210,140,142,5000,0,0,None,None,0,0
440167,5493,5372,233,140,122,5000,0,0,None,None,0,0
441271,5449,5368,229,140,82,5000,0,0,None,None,0,0
448060,5520,5399,260,140,122,5000,0,0,None,None,0,0
448282,5558,5477,338,140,82,5000,0,0,None,None,0,0
452952,5548,5407,268,140,142,5000,0,0,None,None,0,0
456909,5451,5370,231,140,82,5000,0,0,None,None,0,0
459217,5503,5422,283,140,82,5000,0,0,None,None,0,0
471127,5553,5432,293,140,122,5000,0,0,None,None,0,0
471413,5527,5446,307,140,82,5000,0,0,None,None,0,0
473809,5491,5350,211,140,142,5000,0,0,None,None,0,0
478621,5439,5358,219,140,82,5000,0,0,None,None,0,0
478717,5703,5562,423,140,142,5000,0,0,None,None,0,0
483601,5579,5438,299,140,142,5000,0,0,None,None,0,0
485108,5432,5351,212,140,82,5000,0,0,None,None,0,0
486591,5509,5368,229,140,142,5000,0,0,None,None,0,0
502745,5515,5394,255,140,122,5000,0,0,None,None,0,0
505168,5452,5371,232,140,82,5000,0,0,None,None,0,0
507351,5529,5388,249,140,142,5000,0,0,None,None,0,0
508642,5498,5357,218,140,142,5000,0,0,None,None,0,0
513324,5476,5395,256,140,82,5000,0,0,None,None,0,0
517900,5460,5379,240,140,82,5000,0,0,None,None,0,0
524212,5508,5387,248,140,122,5000,0,0,None,None,0,0
525667,5513,5432,293,140,82,5000,0,0,None,None,0,0
525865,5675,5534,395,140,142,5000,0,0,None,None,0,0
527871,5529,5428,289,140,102,5000,0,0,None,None,0,0
532402,5458,5377,238,140,82,5000,0,0,None,None,0,0
535416,5504,5423,284,140,82,5000,0,0,None,None,0,0
535991,5489,5348,209,140,142,5000,0,0,None,None,0,0
537871,5569,5428,289,140,142,5000,0,0,None,None,0,0
542015,5485,5404,265,140,82,5000,0,0,None,None,0,0
542258,5602,5461,322,140,142,5000,0,0,None,None,0,0
546771,5549,5408,269,140,142,5000,0,0,None,None,0,0
547350,5630,5489,350,140,142,5000,0,0,None,None,0,0
551028,5512,5371,232,140,142,5000,0,0,None,None,0,0
551295,5505,5404,265,140,102,5000,0,0,None,None,0,0
560797,5463,5342,203,140,122,5000,0,0,None,None,0,0
561613,5507,5426,287,140,82,5000,0,0,None,None,0,0
563805,5575,5434,295,140,142,5000,0,0,None,None,0,0
563819,5721,5620,481,140,102,5000,0,0,None,None,0,0
563899,5801,5740,601,140,62,5000,0,0,None,None,0,0
567012,5548,5447,308,140,102,5000,0,0,None,None,0,0
567226,5594,5533,394,140,62,5000,0,0,None,None,0,0
571198,5482,5341,202,140,142,5000,0,0,None,None,0,0
573432,5508,5427,288,140,82,5000,0,0,None,None,0,0
576089,5511,5370,231,140,142,5000,0,0,None,None,0,0
581143,5517,5436,297,140,82,5000,0,0,None,None,0,0
581659,5461,5380,241,140,82,5000,0,0,None,None,0,0
583948,5632,5391,252,140,242,5000,0,0,None,None,0,0
587312,5428,5347,208,140,82,5000,0,0,None,None,0,0
588001,5499,5358,219,140,142,5000,0,0,None,None,0,0
589199,5461,5360,221,140,102,5000,0,0,None,None,0,0
592643,5577,5436,297,140,142,5000,0,0,None,None,0,0
605304,5476,5355,216,140,122,5000,0,0,None,None,0,0
610903,5537,5416,277,140,122,5000,0,0,None,None,0,0
613506,5494,5413,274,140,82,5000,0,0,None,None,0,0
615266,5494,5353,214,140,142,5000,0,0,None,None,0,0
615294,5726,5625,486,140,102,5000,0,0,None,None,0,0
616611,5469,5368,229,140,102,5000,0,0,None,None,0,0
621355,5485,5404,265,140,82,5000,0,0,None,None,0,0
622015,5485,5404,265,140,82,5000,0,0,None,None,0,0
625106,5554,5413,274,140,142,5000,0,0,None,None,0,0
629208,5512,5431,292,140,82,5000,0,0,None,None,0,0
629599,5481,5340,201,140,142,5000,0,0,None,None,0,0
631883,5557,5416,277,140,142,5000,0,0,None,None,0,0
633487,5513,5412,273,140,102,5000,0,0,None,None,0,0
635765,5495,5354,215,140,142,5000,0,0,None,None,0,0
636971,5449,5348,209,140,102,5000,0,0,None,None,0,0
642564,5516,5395,256,140,122,5000,0,0,None,None,0,0
644704,5436,5355,216,140,82,5000,0,0,None,None,0,0
646426,5574,5433,294,140,142,5000,0,0,None,None,0,0
650120,5540,5459,320,140,82,5000,0,0,None,None,0,0
659991,5529,5408,269,140,122,5000,0,0,None,None,0,0
663069,5511,5430,291,140,82,5000,0,0,None,None,0,0
663533,5607,5366,227,140,242,5000,0,0,None,None,0,0
668132,5568,5427,288,140,142,5000,0,0,None,None,0,0
668763,5497,5356,217,140,142,5000,0,0,None,None,0,0
669807,5513,5372,233,140,142,5000,0,0,None,None,0,0
676314,5466,5345,206,140,122,5000,0,0,None,None,0,0
680318,5422,5341,202,140,82,5000,0,0,None,None,0,0
696983,5517,5396,257,140,122,5000,0,0,None,None,0,0
702852,5508,5387,248,140,122,5000,0,0,None,None,0,0
703177,5443,5362,223,140,82,5000,0,0,None,None,0,0
703892,5488,5347,208,140,142,5000,0,0,None,None,0,0
705134,5506,5405,266,140,102,5000,0,0,None,None,0,0
708568,5632,5491,352,140,142,5000,0,0,None,None,0,0
718593,5467,5346,207,140,122,5000,0,0,None,None,0,0
721261,5459,5378,239,140,82,5000,0,0,None,None,0,0
731597,5483,5362,223,140,122,5000,0,0,None,None,0,0
732671,5469,5388,249,140,82,5000,0,0,None,None,0,0
732889,5611,5470,331,140,142,5000,0,0,None,None,0,0
739166,5494,5373,234,140,122,5000,0,0,None,None,0,0
743013,5507,5426,287,140,82,5000,0,0,None,None,0,0
744872,5708,5427,288,140,282,5000,0,0,None,None,0,0
750158,5482,5401,262,140,82,5000,0,0,None,None,0,0
751172,5428,5347,208,140,82,5000,0,0,None,None,0,0
754624,5536,5395,256,140,142,5000,0,0,None,None,0,0
755152,5468,5367,228,140,102,5000,0,0,None,None,0,0
755802,5478,5377,238,140,102,5000,0,0,None,None,0,0
758716,5524,5423,284,140,102,5000,0,0,None,None,0,0
759551,5449,5388,249,140,62,5000,0,0,None,None,0,0
761401,5659,5418,279,140,242,5000,0,0,None,None,0,0
766634,5486,5405,266,140,82,5000,0,0,None,None,0,0
778004,5476,5355,216,140,122,5000,0,0,None,None,0,0
779025,5515,5434,295,140,82,5000,0,0,None,None,0,0
781066,5534,5393,254,140,142,5000,0,0,None,None,0,0
784176,5484,5343,204,140,142,5000,0,0,None,None,0,0
785322,5498,5357,218,140,142,5000,0,0,None,None,0,0
787943,5537,5396,257,140,142,5000,0,0,None,None,0,0
792931,5509,5428,289,140,82,5000,0,0,None,None,0,0
800989,5511,5390,251,140,122,5000,0,0,None,None,0,0
802633,5427,5346,207,140,82,5000,0,0,None,None,0,0
804761,5559,5418,279,140,142,5000,0,0,None,None,0,0
813367,5513,5392,253,140,122,5000,0,0,None,None,0,0
815048,5492,5411,272,140,82,5000,0,0,None,None,0,0
818339,5561,5420,281,140,142,5000,0,0,None,None,0,0
821969,5491,5410,271,140,82,5000,0,0,None,None,0,0
823405,5515,5374,235,140,142,5000,0,0,None,None,0,0
824654,5526,5385,246,140,142,5000,0,0,None,None,0,0
826083,5457,5356,217,140,102,5000,0,0,None,None,0,0
834718,5482,5361,222,140,122,5000,0,0,None,None,0,0
835849,5611,5430,291,140,182,5000,0,0,None,None,0,0
840264,5456,5375,236,140,82,5000,0,0,None,None,0,0
841068,5512,5371,232,140,142,5000,0,0,None,None,0,0
843335,5505,5364,225,140,142,5000,0,0,None,None,0,0
846870,5630,5349,210,140,282,5000,0,0,None,None,0,0
848339,5521,5380,241,140,142,5000,0,0,None,None,0,0
849730,5490,5349,210,140,142,5000,0,0,None,None,0,0
852089,5491,5390,251,140,102,5000,0,0,None,None,0,0
854081,5559,5418,279,140,142,5000,0,0,None,None,0,0
856410,5490,5349,210,140,142,5000,0,0,None,None,0,0
867041,5519,5398,259,140,122,5000,0,0,None,None,0,0
867369,5451,5370,231,140,82,5000,0,0,None,None,0,0
875044,5536,5415,276,140,122,5000,0,0,None,None,0,0
876787,5453,5372,233,140,82,5000,0,0,None,None,0,0
879349,5551,5410,271,140,142,5000,0,0,None,None,0,0
881194,5566,5425,286,140,142,5000,0,0,None,None,0,0
881636,5584,5383,244,140,202,5000,0,0,None,None,0,0
886732,5548,5467,328,140,82,5000,0,0,None,None,0,0
889209,5431,5350,211,140,82,5000,0,0,None,None,0,0
889337,5663,5522,383,140,142,5000,0,0,None,None,0,0
890515,5445,5344,205,140,102,5000,0,0,None,None,0,0
892581,5539,5438,299,140,102,5000,0,0,None,None,0,0
897669,5511,5430,291,140,82,5000,0,0,None,None,0,0
907828,5512,5391,252,140,122,5000,0,0,None,None,0,0
909375,5425,5344,205,140,82,5000,0,0,None,None,0,0
910088,5572,5431,292,140,142,5000,0,0,None,None,0,0
911368,5452,5351,212,140,102,5000,0,0,None,None,0,0
913944,5536,5435,296,140,102,5000,0,0,None,None,0,0
915002,5538,5437,298,140,102,5000,0,0,None,None,0,0
921375,5525,5404,265,140,122,5000,0,0,None,None,0,0
923610,5550,5369,230,140,182,5000,0,0,None,None,0,0
927151,5469,5388,249,140,82,5000,0,0,None,None,0,0
928772,5508,5367,228,140,142,5000,0,0,None,None,0,0
930476,5564,5423,284,140,142,5000,0,0,None,None,0,0
930591,5709,5608,469,140,102,5000,0,0,None,None,0,0
932537,5523,5422,283,140,102,5000,0,0,None,None,0,0
934942,5478,5377,238,140,102,5000,0,0,None,None,0,0
937234,5546,5405,266,140,142,5000,0,0,None,None,0,0
941099,5441,5360,221,140,82,5000,0,0,None,None,0,0
948802,5498,5377,238,140,122,5000,0,0,None,None,0,0
952202,5458,5377,238,140,82,5000,0,0,None,None,0,0
956361,5459,5378,239,140,82,5000,0,0,None,None,0,0
958993,5487,5406,267,140,82,5000,0,0,None,None,0,0
959583,5557,5416,277,140,142,5000,0,0,None,None,0,0
960319,5481,5380,241,140,102,5000,0,0,None,None,0,0
964101,5459,5358,219,140,102,5000,0,0,None,None,0,0
964136,5784,5683,544,140,102,5000,0,0,None,None,0,0
966849,5531,5390,251,140,142,5000,0,0,None,None,0,0
967842,5498,5397,258,140,102,5000,0,0,None,None,0,0
968739,5461,5400,261,140,62,5000,0,0,None,None,0,0
970971,5489,5388,249,140,102,5000,0,0,None,None,0,0
983904,5516,5395,256,140,122,5000,0,0,None,None,0,0
994546,-994545,5413,274,140,-999957,5000,0,0,None,None,0,0
995397,-995396,-995396,223,-1000618,1,5000,0,0,None,None,0,0
997609,-997608,-997608,211,-1002818,1,5000,0,0,None,None,0,0
